Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment _method 
8/2/2025,17:04,BKG102301,Cancelled by Customer,CUST7765,Mini,Shivaji Nagar,Electronic City,,,Wrong Address,Wrong Address,,,,,,,,Credit Card
8/10/2025,2:46,BKG102302,Success,CUST9247,Auto,Chamarajpet,Nagarbhavi,4,13,,,,,,778.15,24.13,4.7,3.4,UPI
8/26/2025,21:33,BKG102303,Success,CUST4081,eBike,Bannerghatta Road,Hennur,6,6,,,,,,100.22,12.94,4.8,4.9,UPI
8/11/2025,23:46,BKG102304,Success,CUST2466,Auto,KR Puram,Jayanagar,4,10,,,,,,1012.12,21.77,4.3,3.6,UPI
8/10/2025,12:25,BKG102305,Cancelled by Customer,CUST3438,Prime Sedan,Yeshwanthpur,Basavanagudi,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,UPI
8/19/2025,21:24,BKG102306,Success,CUST9570,Prime SUV,BTM Layout,Cunningham Road,6,10,,,,,,1471.26,30.13,3.2,3.7,Cash
8/24/2025,23:07,BKG102307,Cancelled by Driver,CUST2652,Prime SUV,Peenya,Electronic City,,,,,Customer related issue,,,,,,,Debit Card
8/29/2025,5:12,BKG102308,Success,CUST3444,Auto,Koramangala,Yeshwanthpur,6,14,,,,,,68.71,46.07,3.3,3.4,UPI
8/16/2025,12:48,BKG102309,Cancelled by Driver,CUST3484,Prime Sedan,Banashankari,Jayanagar,,,,,More than permitted people in there,,,,,,,UPI
8/29/2025,0:41,BKG102310,Incomplete,CUST3888,Prime SUV,Bannerghatta Road,Jayanagar,,,,,,Customer Demand,Customer Demand,,,,,UPI
8/2/2025,12:45,BKG102311,Success,CUST5503,Mini,Ulsoor,Domlur,2,13,,,,,,1482.29,38.82,3.9,3,UPI
8/8/2025,7:05,BKG102312,Success,CUST6869,Prime Plus,Brookefield,Hebbal,3,14,,,,,,881.45,9.52,4.5,3.5,Wallet
8/11/2025,7:27,BKG102313,Success,CUST6308,Prime Plus,Ulsoor,Bommanahalli,6,10,,,,,,637.28,35.58,4.3,4.7,Cash
8/9/2025,23:49,BKG102314,Cancelled by Driver,CUST8234,Bike,Vijayanagar,Yeshwanthpur,,,,,Customer related issue,,,,,,,Wallet
8/30/2025,14:45,BKG102315,Incomplete,CUST4030,Prime SUV,Banashankari,Bannerghatta Road,,,,,,Other Issue,Other Issue,,,,,Credit Card
8/21/2025,21:41,BKG102316,Success,CUST3695,Prime Sedan,Cunningham Road,Shanti Nagar,6,16,,,,,,844.23,29.93,4.5,4,Cash
8/11/2025,3:36,BKG102317,Success,CUST9271,Prime Plus,Koramangala,Bellandur,10,5,,,,,,645.76,48.3,4,3.4,Wallet
8/15/2025,12:36,BKG102318,Cancelled by Driver,CUST3603,Mini,Jayanagar,Domlur,,,,,The customer was coughing/sick,,,,,,,UPI
8/30/2025,17:33,BKG102319,Success,CUST4562,Auto,Malleswaram,Hennur,7,20,,,,,,469.08,15.45,3.1,3,Credit Card
8/5/2025,1:59,BKG102320,Success,CUST7447,Mini,Kudlu Gate,Hebbal,5,17,,,,,,1069.3,21.53,3,4,Credit Card
8/15/2025,14:35,BKG102321,Cancelled by Customer,CUST5953,Prime Sedan,Malleswaram,MG Road,,,Change of plans,Change of plans,,,,,,,,Debit Card
8/9/2025,18:16,BKG102322,Cancelled by Customer,CUST7018,Auto,Hoodi,Kadubeesanahalli,,,Wrong Address,Wrong Address,,,,,,,,Cash
8/31/2025,3:42,BKG102323,Cancelled by Customer,CUST4945,Prime Sedan,Seshadripuram,MG Road,,,Change of plans,Change of plans,,,,,,,,Debit Card
8/27/2025,23:29,BKG102324,Success,CUST4709,Mini,MG Road,Frazer Town,3,18,,,,,,230.29,18.91,4.2,3.6,Wallet
8/18/2025,20:58,BKG102325,Success,CUST8035,Auto,Lavelle Road,Basaveshwaranagar,4,10,,,,,,297.64,32.69,3.4,5,Wallet
8/15/2025,23:45,BKG102326,Cancelled by Customer,CUST1897,Bike,Majestic,Peenya,,,Change of plans,Change of plans,,,,,,,,UPI
8/21/2025,8:01,BKG102327,Success,CUST9885,Prime SUV,Koramangala,Jayanagar,2,12,,,,,,1357.85,45.17,3.9,4.3,Credit Card
8/29/2025,14:55,BKG102328,Success,CUST3989,eBike,Kadubeesanahalli,Sadashivanagar,3,10,,,,,,499.14,8.83,3.2,3.5,Credit Card
8/23/2025,11:56,BKG102329,Success,CUST2862,Prime SUV,Sadashivanagar,Mahadevapura,8,13,,,,,,1266.09,38.08,3.8,3.6,UPI
8/28/2025,7:06,BKG102330,Success,CUST3931,Prime Sedan,Hoodi,Mahadevapura,10,5,,,,,,976.59,24.18,3,4.3,UPI
8/21/2025,7:16,BKG102331,Success,CUST8895,Prime SUV,Chickpet,Malleswaram,8,6,,,,,,1088.26,1.27,4.9,3.9,Cash
8/3/2025,17:09,BKG102332,Success,CUST6784,Prime SUV,MG Road,Kadubeesanahalli,6,15,,,,,,1282.39,25.58,4.8,4.1,Credit Card
8/26/2025,16:46,BKG102333,Success,CUST2542,Mini,Basaveshwaranagar,RT Nagar,6,15,,,,,,734.53,39.33,4.5,4,UPI
8/8/2025,12:51,BKG102334,Success,CUST6458,Bike,Ulsoor,Kadubeesanahalli,7,8,,,,,,135.55,44.3,4.4,3.8,Credit Card
8/7/2025,13:24,BKG102335,Cancelled by Customer,CUST9332,Mini,Mahadevapura,Chickpet,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Debit Card
8/27/2025,7:39,BKG102336,Success,CUST2997,Prime Plus,Basavanagudi,Mahadevapura,4,7,,,,,,300.09,32.19,4.5,4.6,Wallet
8/4/2025,18:16,BKG102337,Success,CUST1429,Prime SUV,Hoodi,BTM Layout,3,10,,,,,,481.3,30.96,4.9,4.5,Cash
8/22/2025,6:12,BKG102338,Cancelled by Driver,CUST3021,Mini,Shanti Nagar,RT Nagar,,,,,Customer related issue,,,,,,,Credit Card
8/31/2025,12:42,BKG102339,Cancelled by Customer,CUST3578,Prime Sedan,Ulsoor,Rajajinagar,,,Change of plans,Change of plans,,,,,,,,Wallet
8/18/2025,18:12,BKG102340,Incomplete,CUST2070,Auto,BTM Layout,Rajajinagar,,,,,,Other Issue,Other Issue,,,,,Wallet
8/7/2025,4:49,BKG102341,Success,CUST6842,Mini,Shivaji Nagar,Hosakerehalli,2,7,,,,,,1391.33,21.37,3.1,4.7,UPI
8/25/2025,6:57,BKG102342,Success,CUST7835,Auto,Nagawara,Majestic,10,19,,,,,,1330.94,37.44,3.9,4.3,Credit Card
8/12/2025,16:06,BKG102343,Success,CUST3418,Prime Sedan,Shivaji Nagar,Jayanagar,7,11,,,,,,791.67,36.13,3.2,3.9,Cash
8/29/2025,11:05,BKG102344,Cancelled by Driver,CUST1882,Bike,BTM Layout,Nagawara,,,,,Customer related issue,,,,,,,Credit Card
8/16/2025,2:21,BKG102345,Cancelled by Customer,CUST3885,Bike,Rajajinagar,Peenya,,,AC is not working,AC is not working,,,,,,,,Credit Card
8/6/2025,1:50,BKG102346,Success,CUST2448,Prime Sedan,Kudlu Gate,KR Puram,7,6,,,,,,394.1,42.97,3.4,4.1,Credit Card
8/7/2025,9:22,BKG102347,Success,CUST5036,Prime Sedan,Banashankari,BTM Layout,7,7,,,,,,1215.37,35.32,4.6,4.1,UPI
8/19/2025,1:58,BKG102348,Success,CUST1858,Prime Sedan,Peenya,Hennur,4,12,,,,,,773.14,49.54,4.7,3.4,Debit Card
8/7/2025,14:21,BKG102349,Cancelled by Customer,CUST6820,Bike,Nagarbhavi,Bellandur,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Credit Card
8/31/2025,22:27,BKG102350,Success,CUST7799,Mini,Mahadevapura,HSR Layout,2,17,,,,,,1395.97,36.67,3.9,3.6,Wallet
8/6/2025,15:09,BKG102351,Success,CUST3654,Prime SUV,Domlur,Kadubeesanahalli,5,11,,,,,,726.55,19.82,5,4.7,Wallet
8/1/2025,3:17,BKG102352,Success,CUST4110,eBike,Chamarajpet,Bannerghatta Road,8,17,,,,,,1050.05,20.78,3.5,3.4,Wallet
8/7/2025,9:12,BKG102353,Success,CUST5079,Prime Sedan,Cunningham Road,Mahadevapura,3,19,,,,,,957.37,24.7,4,3.4,Wallet
8/25/2025,16:07,BKG102354,Success,CUST8299,Prime Sedan,Shanti Nagar,Shanti Nagar,10,9,,,,,,182.34,45.64,3.3,4.6,Credit Card
8/21/2025,5:32,BKG102355,Success,CUST7610,Auto,RT Nagar,Cunningham Road,6,5,,,,,,548.6,34.86,4.5,4.4,Cash
8/18/2025,2:21,BKG102356,Success,CUST7015,Bike,Shivaji Nagar,Kadubeesanahalli,9,15,,,,,,287.87,28.75,4.9,4.9,UPI
8/11/2025,6:22,BKG102357,Success,CUST8174,Bike,Ulsoor,Chickpet,7,7,,,,,,1426.76,5.12,4.6,3.9,Debit Card
8/26/2025,18:34,BKG102358,Cancelled by Customer,CUST3574,Mini,Shivaji Nagar,Richmond Town,,,Wrong Address,Wrong Address,,,,,,,,Debit Card
8/21/2025,6:10,BKG102359,Cancelled by Customer,CUST4278,Auto,Bommanahalli,Chamarajpet,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,UPI
8/26/2025,4:19,BKG102360,Success,CUST1815,Prime Sedan,Richmond Town,MG Road,3,6,,,,,,167.6,48.75,3.7,4,Cash
8/15/2025,2:48,BKG102361,Success,CUST8046,Bike,Frazer Town,Malleswaram,10,9,,,,,,1058.84,18.78,4.8,3.8,Cash
8/23/2025,3:42,BKG102362,Success,CUST1004,Prime SUV,Horamavu,Whitefield,7,11,,,,,,1032.99,21.94,3.2,3,Wallet
8/7/2025,10:42,BKG102363,Incomplete,CUST3857,Prime SUV,Shivaji Nagar,Marathahalli,,,,,,Customer Demand,Customer Demand,,,,,Wallet
8/17/2025,9:37,BKG102364,Success,CUST2793,Prime Sedan,KR Puram,Peenya,2,13,,,,,,1376.91,14.11,3.9,3.7,Wallet
8/23/2025,13:59,BKG102365,Cancelled by Customer,CUST3350,Prime Plus,Nagarbhavi,Horamavu,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Wallet
8/20/2025,1:34,BKG102366,Cancelled by Customer,CUST9437,Mini,Lavelle Road,Bommanahalli,,,AC is not working,AC is not working,,,,,,,,Wallet
8/15/2025,16:45,BKG102367,Success,CUST8547,eBike,JP Nagar,Wilson Garden,5,17,,,,,,566.95,40.83,3.9,4.8,UPI
8/9/2025,15:11,BKG102368,Success,CUST6679,Auto,Seshadripuram,Mahadevapura,7,17,,,,,,540.54,34.1,3.5,4,Credit Card
8/2/2025,19:57,BKG102369,Success,CUST2950,Prime SUV,HSR Layout,MG Road,4,8,,,,,,403.54,37.05,4.3,3.1,Wallet
8/11/2025,11:37,BKG102370,Cancelled by Customer,CUST5392,Auto,Nagawara,Majestic,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Debit Card
8/7/2025,21:16,BKG102371,Success,CUST4393,eBike,Majestic,HSR Layout,3,6,,,,,,656.33,6.2,4.9,4.4,Cash
8/27/2025,11:01,BKG102372,Success,CUST8106,Prime SUV,Indiranagar,Cunningham Road,3,14,,,,,,107.62,47.39,4.9,4.6,UPI
8/19/2025,5:00,BKG102373,Incomplete,CUST4758,eBike,Rajajinagar,Kengeri,,,,,,Customer Demand,Customer Demand,,,,,Wallet
8/28/2025,5:21,BKG102374,Cancelled by Customer,CUST2450,eBike,Horamavu,Horamavu,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Cash
8/19/2025,14:02,BKG102375,Success,CUST4748,Prime SUV,Vijayanagar,Bommanahalli,10,15,,,,,,593.25,3.55,4.6,4.3,Cash
8/19/2025,22:51,BKG102376,Success,CUST2890,eBike,Hosakerehalli,Ulsoor,7,8,,,,,,300.14,34.06,4,3.9,Cash
8/16/2025,0:33,BKG102377,Success,CUST5860,Prime Sedan,Banashankari,Bommanahalli,7,10,,,,,,1247.3,28.55,4.2,3.5,Cash
8/17/2025,10:38,BKG102378,Cancelled by Customer,CUST4475,Prime Sedan,Marathahalli,Banashankari,,,Change of plans,Change of plans,,,,,,,,Credit Card
8/1/2025,19:16,BKG102379,Success,CUST4940,Prime Sedan,Sadashivanagar,Bellandur,8,7,,,,,,348.89,19.56,4.5,3.4,Wallet
8/9/2025,5:48,BKG102380,Incomplete,CUST3157,Bike,Yeshwanthpur,Kengeri,,,,,,Other Issue,Other Issue,,,,,UPI
8/1/2025,8:34,BKG102381,Success,CUST3095,eBike,Shanti Nagar,Cunningham Road,2,5,,,,,,1176.41,25.18,3.4,4.4,Debit Card
8/16/2025,9:21,BKG102382,Success,CUST2581,Bike,Bommanahalli,Majestic,2,5,,,,,,84.64,34.06,4.1,3.4,Cash
8/28/2025,18:53,BKG102383,Success,CUST4158,Prime Plus,Sarjapur Road,Seshadripuram,5,8,,,,,,453.12,14.37,3,3.5,Debit Card
8/28/2025,22:27,BKG102384,Success,CUST6209,Prime Sedan,Cunningham Road,Basaveshwaranagar,2,16,,,,,,104.15,37.58,3.9,3.3,Wallet
8/11/2025,11:48,BKG102385,Cancelled by Driver,CUST7235,Mini,Frazer Town,Chamarajpet,,,,,Customer related issue,,,,,,,Debit Card
8/23/2025,11:39,BKG102386,Cancelled by Customer,CUST7692,Prime Plus,Bannerghatta Road,Wilson Garden,,,Change of plans,Change of plans,,,,,,,,UPI
8/31/2025,16:04,BKG102387,Cancelled by Customer,CUST4030,eBike,Marathahalli,Chickpet,,,Change of plans,Change of plans,,,,,,,,Credit Card
8/26/2025,23:27,BKG102388,Success,CUST2472,Mini,Sadashivanagar,Chickpet,3,11,,,,,,1231.82,33.54,3.4,4.5,Debit Card
8/31/2025,17:56,BKG102389,Success,CUST1387,eBike,Hosakerehalli,Sadashivanagar,3,7,,,,,,759.91,48.23,4.8,3.7,UPI
8/20/2025,23:09,BKG102390,Success,CUST4228,Prime Plus,Marathahalli,Shanti Nagar,5,5,,,,,,403.07,46.26,3.6,3.6,UPI
8/4/2025,20:59,BKG102391,Success,CUST7801,Auto,Brookefield,Brookefield,2,19,,,,,,566.81,22.33,3.1,3.6,Wallet
8/17/2025,10:29,BKG102392,Cancelled by Customer,CUST7498,Prime Plus,Sadashivanagar,Shanti Nagar,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Debit Card
8/29/2025,11:09,BKG102393,Cancelled by Driver,CUST6641,Prime Sedan,Nagarbhavi,Bommanahalli,,,,,Customer related issue,,,,,,,Debit Card
8/13/2025,3:33,BKG102394,Cancelled by Customer,CUST4471,Prime Sedan,Brookefield,Basavanagudi,,,Change of plans,Change of plans,,,,,,,,Wallet
8/20/2025,6:58,BKG102395,Cancelled by Driver,CUST9688,eBike,Peenya,Hennur,,,,,More than permitted people in there,,,,,,,Debit Card
8/5/2025,23:47,BKG102396,Success,CUST5751,Bike,Cunningham Road,Chickpet,6,5,,,,,,445.25,12.72,4,3.8,Credit Card
8/26/2025,13:35,BKG102397,Success,CUST3984,Prime SUV,Chickpet,Brookefield,4,20,,,,,,1377.4,40.45,5,3,Debit Card
8/21/2025,8:30,BKG102398,Cancelled by Customer,CUST5932,eBike,Ulsoor,Jayanagar,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Debit Card
8/16/2025,22:30,BKG102399,Cancelled by Driver,CUST2185,Mini,Richmond Town,Marathahalli,,,,,The customer was coughing/sick,,,,,,,Debit Card
8/30/2025,16:51,BKG102400,Success,CUST2591,eBike,Whitefield,Mahadevapura,9,7,,,,,,1368.38,33.58,4.5,4.4,Wallet
8/4/2025,23:00,BKG102401,Incomplete,CUST4897,Prime Sedan,RT Nagar,Shivaji Nagar,,,,,,Customer Demand,Customer Demand,,,,,Wallet
8/17/2025,22:55,BKG102402,Success,CUST9932,Prime Sedan,Nagarbhavi,Basavanagudi,6,15,,,,,,1326,17.23,3,3.5,Cash
8/11/2025,12:31,BKG102403,Incomplete,CUST4348,eBike,Rajajinagar,Horamavu,,,,,,Other Issue,Other Issue,,,,,UPI
8/2/2025,10:29,BKG102404,Cancelled by Customer,CUST1302,Prime Sedan,Frazer Town,BTM Layout,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Cash
8/10/2025,10:58,BKG102405,Success,CUST1902,Prime Plus,Majestic,Kengeri,7,20,,,,,,192.22,30.64,4.4,4.5,Wallet
8/16/2025,0:38,BKG102406,Success,CUST4712,Auto,Basavanagudi,Domlur,9,16,,,,,,99.96,16.11,4.6,4,Credit Card
8/27/2025,18:36,BKG102407,Incomplete,CUST3048,Prime SUV,Basaveshwaranagar,Hennur,,,,,,Customer Demand,Customer Demand,,,,,Credit Card
8/28/2025,18:34,BKG102408,Cancelled by Customer,CUST5031,Auto,Richmond Town,Horamavu,,,Wrong Address,Wrong Address,,,,,,,,Wallet
8/3/2025,10:56,BKG102409,Success,CUST3433,Bike,Basavanagudi,Cunningham Road,8,10,,,,,,1341.95,42.24,4.4,3.1,Credit Card
8/5/2025,7:27,BKG102410,Success,CUST9986,eBike,Sarjapur Road,Domlur,8,5,,,,,,762.44,26.12,3.2,5,Credit Card
8/8/2025,11:04,BKG102411,Cancelled by Customer,CUST2985,Prime Sedan,Whitefield,Electronic City,,,Wrong Address,Wrong Address,,,,,,,,Debit Card
8/21/2025,1:16,BKG102412,Success,CUST4941,Prime Sedan,Hennur,Kudlu Gate,2,12,,,,,,573.57,33.99,3.1,4.6,Credit Card
8/26/2025,9:56,BKG102413,Cancelled by Customer,CUST8331,Mini,Electronic City,Malleswaram,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Cash
8/25/2025,1:11,BKG102414,Success,CUST6222,Prime Plus,Bommanahalli,Nagarbhavi,8,17,,,,,,1069.91,7.79,3.7,4.7,Cash
8/5/2025,4:32,BKG102415,Success,CUST4669,Prime Sedan,Cunningham Road,Shivaji Nagar,2,14,,,,,,626.73,4.72,3.6,4.9,Debit Card
8/13/2025,7:53,BKG102416,Success,CUST5560,Prime SUV,Indiranagar,Hoodi,8,20,,,,,,846,12.68,4.5,3.9,Cash
8/13/2025,22:24,BKG102417,Success,CUST7448,Auto,Nagarbhavi,Shanti Nagar,5,6,,,,,,802.81,40.93,3.3,3.1,Credit Card
8/8/2025,2:42,BKG102418,Cancelled by Driver,CUST9168,Prime Plus,Bannerghatta Road,Yeshwanthpur,,,,,The customer was coughing/sick,,,,,,,Cash
8/1/2025,5:34,BKG102419,Success,CUST9387,Mini,Nagarbhavi,Vijayanagar,3,9,,,,,,1470.72,22.25,4.8,4,UPI
8/6/2025,7:01,BKG102420,Success,CUST7613,Prime SUV,Hennur,Horamavu,7,16,,,,,,318.04,38.11,3.5,4.7,Debit Card
8/19/2025,9:00,BKG102421,Success,CUST2418,Prime Sedan,Electronic City,Horamavu,7,14,,,,,,794.77,17.97,4,3.7,Cash
8/28/2025,17:08,BKG102422,Success,CUST1138,eBike,Frazer Town,Lavelle Road,7,10,,,,,,1269.43,6.88,3.6,3.5,Credit Card
8/28/2025,12:20,BKG102423,Success,CUST6712,eBike,Peenya,Shivaji Nagar,3,13,,,,,,141.74,27.11,3.9,4,Wallet
8/10/2025,4:21,BKG102424,Success,CUST1605,Prime Sedan,Basavanagudi,Shanti Nagar,6,11,,,,,,1482.08,14.85,4.4,4.1,Debit Card
8/9/2025,17:41,BKG102425,Success,CUST9270,eBike,Rajajinagar,Chamarajpet,6,6,,,,,,1456.56,12.14,4.3,3.1,Credit Card
8/23/2025,2:17,BKG102426,Success,CUST4489,eBike,Horamavu,Cunningham Road,3,20,,,,,,955,34.51,4.4,4.1,Debit Card
8/2/2025,13:51,BKG102427,Success,CUST6849,Prime SUV,Koramangala,Peenya,6,14,,,,,,997.88,31.29,3.9,4.8,Cash
8/3/2025,2:17,BKG102428,Success,CUST1538,Bike,Hebbal,Marathahalli,2,19,,,,,,664.24,5.32,4.3,3,Cash
8/16/2025,3:33,BKG102429,Success,CUST5134,Auto,Sadashivanagar,Shanti Nagar,2,18,,,,,,1125.68,35.23,4.2,4.2,UPI
8/29/2025,6:55,BKG102430,Success,CUST4367,Bike,Shanti Nagar,Ulsoor,5,7,,,,,,213.54,6.59,3,4.8,Debit Card
8/10/2025,5:43,BKG102431,Success,CUST4729,Mini,MG Road,Indiranagar,8,5,,,,,,859.8,36.36,3.4,3.8,UPI
8/22/2025,21:31,BKG102432,Cancelled by Customer,CUST2658,Auto,Yeshwanthpur,Kengeri,,,Change of plans,Change of plans,,,,,,,,UPI
8/17/2025,6:39,BKG102433,Success,CUST1402,Auto,Seshadripuram,Wilson Garden,7,18,,,,,,995.35,26.59,4.5,3.8,Credit Card
8/23/2025,16:53,BKG102434,Cancelled by Customer,CUST9959,Auto,Shivaji Nagar,Jayanagar,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Wallet
8/5/2025,0:06,BKG102435,Success,CUST4880,Prime Plus,Rajajinagar,MG Road,10,7,,,,,,135.85,4.08,4.8,3.8,Wallet
8/5/2025,11:50,BKG102436,Cancelled by Customer,CUST3662,Prime SUV,Indiranagar,Mahadevapura,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Credit Card
8/19/2025,11:35,BKG102437,Cancelled by Customer,CUST3532,Prime Sedan,Jayanagar,HSR Layout,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Wallet
8/17/2025,1:43,BKG102438,Success,CUST5048,eBike,Kadubeesanahalli,Marathahalli,6,14,,,,,,1260.54,19.35,4.7,3.2,UPI
8/20/2025,23:42,BKG102439,Success,CUST6433,Prime Plus,Bommanahalli,JP Nagar,3,20,,,,,,1040.24,41.53,4.1,3.3,Wallet
8/21/2025,8:05,BKG102440,Cancelled by Customer,CUST9162,eBike,Brookefield,Lavelle Road,,,Change of plans,Change of plans,,,,,,,,Credit Card
8/15/2025,21:46,BKG102441,Success,CUST4205,eBike,Peenya,Richmond Town,6,14,,,,,,694.38,11.95,3.8,3.5,UPI
8/18/2025,22:01,BKG102442,Success,CUST3137,Prime Sedan,Mahadevapura,JP Nagar,10,7,,,,,,396.63,32.4,3.8,4.6,UPI
8/29/2025,6:35,BKG102443,Success,CUST4279,Prime Plus,Bannerghatta Road,Wilson Garden,4,11,,,,,,1000.21,25.73,4.4,4.5,Wallet
8/10/2025,12:04,BKG102444,Cancelled by Driver,CUST7936,eBike,Electronic City,Shivaji Nagar,,,,,Personal & Car related issues,,,,,,,UPI
8/29/2025,19:29,BKG102445,Success,CUST2722,eBike,Rajajinagar,Seshadripuram,6,7,,,,,,176.2,11.5,3.3,4.9,Debit Card
8/14/2025,2:32,BKG102446,Success,CUST3619,Auto,Lavelle Road,Jayanagar,6,13,,,,,,1269.12,12.75,3.6,4.6,UPI
8/3/2025,3:11,BKG102447,Cancelled by Customer,CUST3885,Bike,Shivaji Nagar,HSR Layout,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,UPI
8/23/2025,22:25,BKG102448,Cancelled by Customer,CUST9430,eBike,Marathahalli,BTM Layout,,,Wrong Address,Wrong Address,,,,,,,,Cash
8/19/2025,15:20,BKG102449,Success,CUST3557,Auto,Lavelle Road,Seshadripuram,3,5,,,,,,83.84,29.96,3.7,4.6,Wallet
8/27/2025,6:35,BKG102450,Success,CUST5771,Bike,Marathahalli,Domlur,7,15,,,,,,687.28,12.66,4.8,4.5,Wallet
8/24/2025,18:09,BKG102451,Cancelled by Customer,CUST2891,Prime Sedan,Wilson Garden,BTM Layout,,,Wrong Address,Wrong Address,,,,,,,,Wallet
8/8/2025,0:38,BKG102452,Cancelled by Customer,CUST1301,Bike,HSR Layout,Nagawara,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Wallet
8/13/2025,0:14,BKG102453,Success,CUST9739,Prime SUV,Frazer Town,Malleswaram,7,7,,,,,,1057.87,12.1,3.2,3.8,Cash
8/1/2025,12:44,BKG102454,Cancelled by Customer,CUST4831,Prime SUV,Lavelle Road,Chickpet,,,AC is not working,AC is not working,,,,,,,,UPI
8/11/2025,11:43,BKG102455,Success,CUST4625,Prime Sedan,Kadubeesanahalli,Banashankari,5,18,,,,,,673.1,45.34,3.9,4.8,Wallet
8/8/2025,13:21,BKG102456,Success,CUST5005,Prime SUV,Koramangala,Kengeri,5,12,,,,,,410.52,7.75,4.2,3.7,Debit Card
8/18/2025,6:49,BKG102457,Success,CUST6851,Prime Plus,HSR Layout,Shanti Nagar,2,19,,,,,,1393.7,25.55,3.6,4.5,UPI
8/27/2025,4:22,BKG102458,Success,CUST9157,Bike,Basaveshwaranagar,Koramangala,5,19,,,,,,217.57,37.26,3.6,3.5,Credit Card
8/11/2025,16:28,BKG102459,Cancelled by Driver,CUST5647,Prime SUV,Koramangala,Bommanahalli,,,,,The customer was coughing/sick,,,,,,,Debit Card
8/21/2025,17:55,BKG102460,Incomplete,CUST1113,eBike,Brookefield,Hennur,,,,,,Vehicle Breakdown,Vehicle Breakdown,,,,,Wallet
8/22/2025,19:26,BKG102461,Success,CUST7671,Bike,RT Nagar,Bommanahalli,2,19,,,,,,607.56,9.88,3.6,4.7,Wallet
8/14/2025,13:09,BKG102462,Success,CUST8171,Prime SUV,Bannerghatta Road,Vijayanagar,8,12,,,,,,345.19,23.65,3.4,3.6,Cash
8/3/2025,20:41,BKG102463,Success,CUST1484,Prime Sedan,Frazer Town,Domlur,2,13,,,,,,537.95,10.48,3.6,4.8,UPI
8/1/2025,20:07,BKG102464,Cancelled by Customer,CUST8936,Auto,Banashankari,JP Nagar,,,Wrong Address,Wrong Address,,,,,,,,Debit Card
8/13/2025,4:06,BKG102465,Cancelled by Customer,CUST2266,Prime Plus,Nagarbhavi,RT Nagar,,,AC is not working,AC is not working,,,,,,,,Debit Card
8/21/2025,0:02,BKG102466,Success,CUST8125,Mini,Banashankari,Brookefield,3,12,,,,,,909.36,30.22,4.6,3.5,Debit Card
8/12/2025,0:41,BKG102467,Cancelled by Driver,CUST4488,Prime Sedan,Nagarbhavi,Yeshwanthpur,,,,,Customer related issue,,,,,,,UPI
8/7/2025,15:09,BKG102468,Success,CUST5985,Bike,Hebbal,JP Nagar,10,6,,,,,,164.55,49.94,3.5,3.4,Wallet
8/24/2025,15:26,BKG102469,Cancelled by Customer,CUST6858,Mini,JP Nagar,Electronic City,,,Wrong Address,Wrong Address,,,,,,,,Cash
8/18/2025,13:50,BKG102470,Cancelled by Customer,CUST4431,Prime Plus,Electronic City,Lavelle Road,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,UPI
8/17/2025,16:43,BKG102471,Success,CUST6082,Auto,Hennur,Electronic City,7,14,,,,,,319.52,17.33,4.7,3.2,Cash
8/12/2025,18:59,BKG102472,Success,CUST8274,Bike,Nagawara,Nagarbhavi,8,16,,,,,,544.29,29.32,4.4,3.4,Wallet
8/16/2025,11:32,BKG102473,Cancelled by Customer,CUST2555,Prime Sedan,Cunningham Road,Shanti Nagar,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Cash
8/24/2025,0:36,BKG102474,Cancelled by Customer,CUST9545,Prime SUV,Nagawara,KR Puram,,,AC is not working,AC is not working,,,,,,,,Wallet
8/25/2025,2:05,BKG102475,Cancelled by Customer,CUST9487,Bike,Nagawara,Basavanagudi,,,Change of plans,Change of plans,,,,,,,,Wallet
8/21/2025,23:29,BKG102476,Success,CUST4369,Prime Plus,Nagarbhavi,Hoodi,3,17,,,,,,62.85,8.75,3.5,3.8,Wallet
8/25/2025,6:18,BKG102477,Incomplete,CUST2829,Mini,Majestic,Chamarajpet,,,,,,Customer Demand,Customer Demand,,,,,UPI
